# Sampling rate: 500 Hz

ecg1,ecg2,ecg3,ecg4,ecg5,tstamp
0.0002074,-2.6268e-05,-9.8325e-05,-7.7255e-05,-7.9648e-05,2021-04-07 16:21:19.521000
0.00026187,-2.2111e-05,-0.0001112,-9.443e-05,-9.3129e-05,2021-04-07 16:21:19.523000
0.00026641,-2.3463e-05,-0.00011062,-9.8101e-05,-9.0765e-05,2021-04-07 16:21:19.525000
0.00023119,-2.2215e-05,-9.3957e-05,-8.4776e-05,-8.1902e-05,2021-04-07 16:21:19.527000
0.0001627,-1.7807e-05,-7.1212e-05,-6.1544e-05,-5.5708e-05,2021-04-07 16:21:19.529000
8.6997e-05,-2.0008e-05,-5.5543e-05,-4.1661e-05,-3.009e-05,2021-04-07 16:21:19.531000
4.8141e-05,-1.7473e-05,-3.6926e-05,-2.0884e-05,-2.0506e-05,2021-04-07 16:21:19.533000
-7.7827e-05,-1.6863e-05,4.4299e-06,6.2241e-05,-2.3321e-06,2021-04-07 16:21:19.525000
2.7414e-05,1.7973e-06,1.254e-05,3.6438e-05,-3.46e-05,2021-04-07 16:21:19.527000
6.6138e-05,-7.2448e-06,-2.9924e-05,1.5358e-05,-4.7151e-05,2021-04-07 16:21:19.529000
0.00016577,-2.3704e-06,-4.8731e-05,-1.2551e-05,-7.8618e-05,2021-04-07 16:21:19.531000
0.00019114,-5.2413e-06,-6.5669e-05,-2.5441e-05,-9.1266e-05,2021-04-07 16:21:19.533000
0.00020767,-9.0051e-06,-6.4068e-05,-3.1829e-05,-9.1677e-05,2021-04-07 16:21:19.535000
0.00017126,-8.3738e-06,-4.4763e-05,-1.5612e-05,-7.33e-05,2021-04-07 16:21:19.537000
8.1806e-05,-6.2955e-06,-2.1831e-05,1.6481e-05,-4.7833e-05,2021-04-07 16:21:19.539000
1.9732e-05,-4.4088e-06,1.7334e-06,3.4366e-05,-3.0453e-05,2021-04-07 16:21:19.541000
-3.2956e-05,-3.7347e-06,1.4184e-05,5.0335e-05,-8.4268e-06,2021-04-07 16:21:19.543000
-4.8409e-05,-3.087e-06,1.9074e-05,5.6798e-05,-3.9025e-06,2021-04-07 16:21:19.545000
-5.8373e-06,-8.1416e-06,3.0224e-06,3.3087e-05,-2.3415e-05,2021-04-07 16:21:19.547000
7.936e-05,-1.1508e-05,-2.5845e-05,1.3525e-05,-5.094e-05,2021-04-07 16:21:19.549000
0.00015453,-1.3069e-05,-4.618e-05,2.4967e-06,-7.6073e-05,2021-04-07 16:21:19.551000
0.00019299,-1.4876e-05,-6.5311e-05,-2.3269e-05,-8.7296e-05,2021-04-07 16:21:19.553000
0.00020087,-1.2837e-05,-6.7367e-05,-2.9804e-05,-8.6318e-05,2021-04-07 16:21:19.555000
0.00015251,-1.1936e-05,-4.9506e-05,-1.328e-05,-7.2522e-05,2021-04-07 16:21:19.557000
8.4268e-05,-1.09e-05,-2.5324e-05,5.2226e-06,-4.5955e-05,2021-04-07 16:21:19.559000
2.2026e-05,-8.6399e-06,4.2068e-06,3.5188e-05,-2.1726e-05,2021-04-07 16:21:19.561000
-3.5537e-05,-6.5044e-06,1.2901e-05,5.2361e-05,-1.0102e-05,2021-04-07 16:21:19.563000
-4.3075e-05,-5.8696e-06,8.3943e-06,4.5827e-05,-8.3262e-06,2021-04-07 16:21:19.565000
3.3248e-06,-6.2691e-06,4.0125e-06,3.6113e-05,-1.8669e-05,2021-04-07 16:21:19.567000
7.68e-05,-7.6721e-06,-2.6414e-05,1.0646e-05,-4.7171e-05,2021-04-07 16:21:19.569000
0.00015195,-1.4649e-05,-5.8431e-05,-2.0304e-05,-7.6688e-05,2021-04-07 16:21:19.571000
0.00020137,-1.8304e-05,-6.5671e-05,-2.8994e-05,-8.6398e-05,2021-04-07 16:21:19.573000
0.0002054,-1.8197e-05,-6.2116e-05,-2.8963e-05,-8.2119e-05,2021-04-07 16:21:19.575000
0.00015561,-1.8296e-05,-4.9631e-05,-1.8568e-05,-6.7811e-05,2021-04-07 16:21:19.577000
7.7813e-05,-1.2769e-05,-2.8995e-05,1.0363e-05,-4.0117e-05,2021-04-07 16:21:19.579000
5.681e-06,-1.1351e-05,-5.0504e-06,3.5612e-05,-1.5616e-05,2021-04-07 16:21:19.581000
-3.7798e-05,-1.06e-05,1.2393e-05,5.0461e-05,-4.4875e-06,2021-04-07 16:21:19.583000
-4.5071e-05,-8.2682e-06,1.22e-05,5.1938e-05,-1.8338e-06,2021-04-07 16:21:19.585000
-1.9485e-06,-1.4594e-05,-5.7913e-06,3.104e-05,-1.6062e-05,2021-04-07 16:21:19.587000
8.428e-05,-1.596e-05,-3.2505e-05,3.136e-06,-4.3006e-05,2021-04-07 16:21:19.589000
0.00015088,-1.7236e-05,-5.4839e-05,-1.7021e-05,-6.6637e-05,2021-04-07 16:21:19.591000
0.00018543,-2.2809e-05,-6.836e-05,-3.2127e-05,-8.4269e-05,2021-04-07 16:21:19.593000
0.00019225,-2.0088e-05,-7.2111e-05,-3.6e-05,-8.4387e-05,2021-04-07 16:21:19.595000
0.00014515,-2.1257e-05,-5.6976e-05,-1.9613e-05,-6.311e-05,2021-04-07 16:21:19.597000
6.8686e-05,-2.0192e-05,-2.6327e-05,6.8186e-06,-3.9946e-05,2021-04-07 16:21:19.599000
-1.0516e-07,-1.3787e-05,-4.4794e-06,3.0835e-05,-2.0004e-05,2021-04-07 16:21:19.601000
-5.2018e-05,-1.7762e-05,6.636e-06,4.6042e-05,1.3146e-06,2021-04-07 16:21:19.603000
-7.1195e-05,-2.209e-05,8.7885e-06,4.7055e-05,5.1849e-06,2021-04-07 16:21:19.605000
-2.3019e-05,-2.1168e-05,-1.177e-05,3.2401e-05,-1.6876e-05,2021-04-07 16:21:19.607000
6.5496e-05,-1.7533e-05,-3.6082e-05,5.1223e-06,-4.1271e-05,2021-04-07 16:21:19.609000
0.00013259,-1.7802e-05,-5.7296e-05,-2.242e-05,-6.4857e-05,2021-04-07 16:21:19.611000
0.00018571,-2.3181e-05,-8.0382e-05,-3.8449e-05,-8.5444e-05,2021-04-07 16:21:19.613000
0.00019074,-2.2625e-05,-7.6389e-05,-3.6232e-05,-8.0765e-05,2021-04-07 16:21:19.615000
0.00012022,-2.3661e-05,-5.2293e-05,-1.6711e-05,-6.2369e-05,2021-04-07 16:21:19.617000
4.7878e-05,-2.5975e-05,-3.0867e-05,9.7865e-06,-4.0023e-05,2021-04-07 16:21:19.619000
-9.8762e-06,-2.1822e-05,-5.9044e-06,3.5127e-05,-9.2521e-06,2021-04-07 16:21:19.621000
-6.6399e-05,-1.9379e-05,8.6801e-06,4.9267e-05,6.0249e-06,2021-04-07 16:21:19.623000
-7.3697e-05,-2.1439e-05,4.5542e-06,4.7973e-05,3.0203e-06,2021-04-07 16:21:19.625000
-1.4778e-05,-2.1765e-05,-9.5711e-06,3.2035e-05,-6.0555e-06,2021-04-07 16:21:19.627000
6.7309e-05,-2.0538e-05,-3.5844e-05,3.0827e-06,-3.2675e-05,2021-04-07 16:21:19.629000
0.00013829,-2.4358e-05,-6.135e-05,-2.2418e-05,-6.3926e-05,2021-04-07 16:21:19.631000
0.00017408,-3.0417e-05,-7.4969e-05,-3.3803e-05,-7.6001e-05,2021-04-07 16:21:19.633000
0.00016038,-3.3843e-05,-7.5748e-05,-3.1488e-05,-7.2339e-05,2021-04-07 16:21:19.635000
0.00012002,-3.2015e-05,-5.6387e-05,-1.3992e-05,-5.52e-05,2021-04-07 16:21:19.637000
5.1463e-05,-2.9398e-05,-2.8969e-05,1.1809e-05,-2.7159e-05,2021-04-07 16:21:19.639000
-3.0899e-05,-3.1745e-05,-8.6304e-06,3.4521e-05,-3.8693e-06,2021-04-07 16:21:19.641000
-7.2671e-05,-3.0365e-05,3.6396e-06,4.5229e-05,7.4374e-06,2021-04-07 16:21:19.643000
-7.3482e-05,-2.9142e-05,2.8678e-06,4.1947e-05,8.8722e-06,2021-04-07 16:21:19.645000
-2.4927e-05,-3.1648e-05,-1.4073e-05,2.4506e-05,-9.9133e-06,2021-04-07 16:21:19.647000
6.4381e-05,-3.299e-05,-4.0652e-05,-4.1773e-06,-4.3569e-05,2021-04-07 16:21:19.649000
0.00012624,-3.4482e-05,-6.7142e-05,-2.5282e-05,-6.4057e-05,2021-04-07 16:21:19.651000
0.00015609,-3.2757e-05,-8.2257e-05,-3.3214e-05,-7.4135e-05,2021-04-07 16:21:19.653000
0.00016159,-3.3036e-05,-7.6263e-05,-3.3265e-05,-7.3056e-05,2021-04-07 16:21:19.655000
0.00011595,-3.0183e-05,-5.5614e-05,-1.6665e-05,-4.9943e-05,2021-04-07 16:21:19.657000
4.1215e-05,-2.2168e-05,-3.1744e-05,1.1309e-05,-2.6336e-05,2021-04-07 16:21:19.659000
-2.3087e-05,-2.3979e-05,-1.0617e-05,3.6804e-05,-5.8851e-06,2021-04-07 16:21:19.661000
-6.7384e-05,-2.2943e-05,3.0074e-06,5.4739e-05,1.3272e-05,2021-04-07 16:21:19.663000
-7.2249e-05,-1.4018e-05,3.5476e-06,5.5105e-05,1.2038e-05,2021-04-07 16:21:19.665000
-9.9478e-06,-1.0773e-05,-1.4511e-05,3.7412e-05,-9.5069e-06,2021-04-07 16:21:19.667000
7.9999e-05,-7.9419e-06,-3.6413e-05,1.4879e-05,-3.6191e-05,2021-04-07 16:21:19.669000
0.00014776,9.4589e-07,-5.3311e-05,-5.5879e-06,-5.608e-05,2021-04-07 16:21:19.671000
0.00019534,6.4095e-06,-6.5779e-05,-1.3806e-05,-6.7156e-05,2021-04-07 16:21:19.673000
0.00018917,2.9899e-06,-5.9274e-05,-2.8176e-06,-6.2229e-05,2021-04-07 16:21:19.675000
0.00012398,4.5164e-06,-3.8567e-05,1.6413e-05,-4.0632e-05,2021-04-07 16:21:19.677000
6.0101e-05,8.1216e-06,-1.4184e-05,4.1875e-05,-1.7994e-05,2021-04-07 16:21:19.679000
-2.9025e-06,6.6195e-06,7.2719e-06,6.7112e-05,4.7852e-06,2021-04-07 16:21:19.681000
-6.0111e-05,7.7476e-06,1.5403e-05,8.073e-05,1.7714e-05,2021-04-07 16:21:19.683000
-5.7128e-05,7.3871e-06,1.557e-05,8.7954e-05,1.437e-05,2021-04-07 16:21:19.685000
5.9438e-07,1.3607e-05,4.1041e-06,7.6547e-05,4.7785e-06,2021-04-07 16:21:19.687000
8.3837e-05,2.652e-05,-2.0579e-05,5.1664e-05,-2.0176e-05,2021-04-07 16:21:19.689000
0.00016584,2.7445e-05,-4.2903e-05,3.8296e-05,-5.0747e-05,2021-04-07 16:21:19.691000
0.0001968,2.4218e-05,-5.7136e-05,2.7846e-05,-6.5692e-05,2021-04-07 16:21:19.693000
0.0001804,2.8353e-05,-5.4395e-05,2.8239e-05,-5.9743e-05,2021-04-07 16:21:19.695000
0.0001394,3.4344e-05,-3.0727e-05,4.9219e-05,-3.3973e-05,2021-04-07 16:21:19.697000
6.5827e-05,3.6921e-05,-5.8873e-06,7.0859e-05,-8.9912e-06,2021-04-07 16:21:19.699000
-6.6164e-06,3.8694e-05,1.2818e-05,8.8262e-05,1.3259e-05,2021-04-07 16:21:19.701000
-4.179e-05,4.082e-05,2.9685e-05,9.835e-05,3.4198e-05,2021-04-07 16:21:19.703000
-3.3248e-05,4.5185e-05,3.3013e-05,9.2693e-05,3.2129e-05,2021-04-07 16:21:19.705000
3.4904e-05,5.4879e-05,1.7051e-05,6.6911e-05,1.3886e-05,2021-04-07 16:21:19.707000
0.00013443,5.9573e-05,-1.2348e-05,3.0896e-05,-7.2055e-06,2021-04-07 16:21:19.709000
0.00020247,5.8153e-05,-4.0643e-05,4.1614e-06,-2.9653e-05,2021-04-07 16:21:19.711000
0.00022426,5.6951e-05,-4.8292e-05,-1.4297e-05,-3.9556e-05,2021-04-07 16:21:19.713000
0.00021316,5.6773e-05,-4.1607e-05,-1.9903e-05,-2.6599e-05,2021-04-07 16:21:19.715000
0.00016435,5.9685e-05,-2.9143e-05,-9.6415e-06,-1.6527e-06,2021-04-07 16:21:19.717000
8.3449e-05,5.6717e-05,-6.9959e-06,3.368e-06,1.7478e-05,2021-04-07 16:21:19.719000
1.2073e-05,4.967e-05,1.3563e-05,1.9692e-05,3.4136e-05,2021-04-07 16:21:19.721000
-2.6381e-05,4.4308e-05,2.5974e-05,3.2749e-05,4.6665e-05,2021-04-07 16:21:19.723000
-3.0508e-05,3.066e-05,2.6502e-05,2.5312e-05,3.646e-05,2021-04-07 16:21:19.725000
1.7206e-05,1.5052e-05,2.8067e-06,1.0439e-06,1.3663e-05,2021-04-07 16:21:19.727000
9.019e-05,7.1219e-06,-3.4114e-05,-2.2586e-05,-4.1198e-06,2021-04-07 16:21:19.729000
0.00014783,5.0964e-06,-6.0188e-05,-4.2783e-05,-2.2695e-05,2021-04-07 16:21:19.731000
0.00018215,3.9066e-06,-7.0432e-05,-5.4772e-05,-3.5621e-05,2021-04-07 16:21:19.733000
0.00015625,-7.986e-06,-6.7026e-05,-4.1838e-05,-3.0926e-05,2021-04-07 16:21:19.735000
7.7557e-05,-2.2576e-05,-5.2212e-05,-1.5979e-05,-1.8833e-05,2021-04-07 16:21:19.737000
6.4039e-07,-2.8889e-05,-3.7374e-05,8.8619e-06,-5.326e-06,2021-04-07 16:21:19.739000
-7.3719e-05,-3.7898e-05,-2.0658e-05,3.7477e-05,1.5938e-05,2021-04-07 16:21:19.741000
-0.00013024,-4.4576e-05,-3.9065e-06,5.2468e-05,3.048e-05,2021-04-07 16:21:19.743000
-0.00012252,-4.5035e-05,-1.2431e-05,4.1867e-05,2.1664e-05,2021-04-07 16:21:19.745000
-6.2734e-05,-5.2738e-05,-3.6297e-05,2.4699e-05,6.1149e-06,2021-04-07 16:21:19.747000
6.1949e-06,-6.1472e-05,-5.8788e-05,4.3506e-06,-1.9374e-05,2021-04-07 16:21:19.749000
7.5144e-05,-6.3172e-05,-8.713e-05,-2.5303e-05,-5.6814e-05,2021-04-07 16:21:19.751000
0.00010836,-6.2761e-05,-0.00010147,-3.935e-05,-6.389e-05,2021-04-07 16:21:19.753000
7.3359e-05,-6.4646e-05,-9.4575e-05,-2.7114e-05,-4.6936e-05,2021-04-07 16:21:19.755000
2.1494e-05,-6.6493e-05,-7.516e-05,-6.1168e-06,-2.8585e-05,2021-04-07 16:21:19.757000
-3.8368e-05,-6.363e-05,-4.5762e-05,1.8516e-05,-5.7347e-07,2021-04-07 16:21:19.759000
-0.0001186,-6.3046e-05,-2.5611e-05,4.0337e-05,1.9611e-05,2021-04-07 16:21:19.761000
-0.00016051,-6.4491e-05,-1.666e-05,5.3536e-05,2.7831e-05,2021-04-07 16:21:19.763000
-0.00014344,-6.2235e-05,-1.9273e-05,5.1234e-05,2.7793e-05,2021-04-07 16:21:19.765000
-8.4529e-05,-6.1815e-05,-4.0763e-05,2.8962e-05,8.3392e-06,2021-04-07 16:21:19.767000
-7.8652e-06,-6.5914e-05,-6.8268e-05,5.0122e-06,-2.1875e-05,2021-04-07 16:21:19.769000
5.337e-05,-7.0127e-05,-9.0345e-05,-1.5904e-05,-4.5899e-05,2021-04-07 16:21:19.771000
8.4673e-05,-7.2017e-05,-0.0001015,-3.0915e-05,-5.4726e-05,2021-04-07 16:21:19.773000
6.7498e-05,-7.3135e-05,-0.00010093,-2.1565e-05,-4.8422e-05,2021-04-07 16:21:19.775000
8.5121e-06,-7.0943e-05,-8.2009e-05,4.0477e-06,-2.6089e-05,2021-04-07 16:21:19.777000
-6.9687e-05,-6.7507e-05,-5.1734e-05,2.7257e-05,1.3419e-06,2021-04-07 16:21:19.779000
-0.00014068,-6.4453e-05,-3.1626e-05,4.7288e-05,1.9549e-05,2021-04-07 16:21:19.781000
-0.00017187,-6.2019e-05,-1.7574e-05,6.0907e-05,3.3022e-05,2021-04-07 16:21:19.783000
-0.00016634,-6.7966e-05,-2.0941e-05,5.6478e-05,3.0016e-05,2021-04-07 16:21:19.785000
-0.00011096,-7.3475e-05,-4.8331e-05,3.6013e-05,6.1734e-06,2021-04-07 16:21:19.787000
-2.4914e-05,-7.3836e-05,-7.0195e-05,1.0348e-05,-1.7635e-05,2021-04-07 16:21:19.789000
3.3812e-05,-7.5867e-05,-8.6086e-05,-1.1273e-05,-3.8496e-05,2021-04-07 16:21:19.791000
6.5691e-05,-7.5683e-05,-0.00010017,-1.9605e-05,-5.0491e-05,2021-04-07 16:21:19.793000
4.7645e-05,-7.4909e-05,-9.5118e-05,-1.525e-05,-4.1216e-05,2021-04-07 16:21:19.795000
-2.345e-05,-7.3964e-05,-7.3547e-05,3.9352e-06,-1.9876e-05,2021-04-07 16:21:19.797000
-9.2565e-05,-7.1704e-05,-4.7417e-05,3.3743e-05,5.3192e-06,2021-04-07 16:21:19.799000
-0.00015644,-7.1427e-05,-2.3901e-05,5.8215e-05,2.9321e-05,2021-04-07 16:21:19.801000
-0.00020019,-7.3042e-05,-1.4981e-05,7.076e-05,4.0243e-05,2021-04-07 16:21:19.803000
-0.00017853,-7.1839e-05,-2.335e-05,6.1885e-05,3.3357e-05,2021-04-07 16:21:19.805000
-0.00011241,-6.9156e-05,-3.7193e-05,4.0121e-05,1.0572e-05,2021-04-07 16:21:19.807000
-4.2402e-05,-7.5768e-05,-6.0511e-05,1.8205e-05,-1.7042e-05,2021-04-07 16:21:19.809000
3.1312e-05,-7.9308e-05,-9.0672e-05,-8.9003e-06,-3.8931e-05,2021-04-07 16:21:19.811000
5.7991e-05,-8.2886e-05,-9.6476e-05,-1.4835e-05,-5.2847e-05,2021-04-07 16:21:19.813000
6.243e-06,-0.00010666,-7.51e-05,2.0685e-05,-6.0056e-05,2021-04-07 16:21:19.815000
-6.1835e-05,-0.00013105,-3.6528e-05,8.2401e-05,-7.3389e-05,2021-04-07 16:21:19.817000
-0.00015249,-0.00016352,1.3666e-05,0.00015283,-8.8566e-05,2021-04-07 16:21:19.819000
-0.00025408,-0.00021385,5.3142e-05,0.00021433,-0.00010144,2021-04-07 16:21:19.821000
-0.00030292,-0.00026198,8.2374e-05,0.00025803,-0.00013095,2021-04-07 16:21:19.823000
-0.00031,-0.00030564,0.00010169,0.00028799,-0.0001695,2021-04-07 16:21:19.825000
-0.00026357,-0.00032406,0.00010682,0.00031025,-0.00021371,2021-04-07 16:21:19.827000
-0.00016319,-0.0003027,0.00011601,0.00030436,-0.00025738,2021-04-07 16:21:19.829000
-5.2725e-05,-0.00022536,0.00013734,0.00028079,-0.00027241,2021-04-07 16:21:19.831000
3.319e-05,-0.00012343,0.00015396,0.00027719,-0.00026308,2021-04-07 16:21:19.833000
5.1555e-05,-5.7793e-05,0.0001335,0.00029099,-0.00020863,2021-04-07 16:21:19.835000
4.2185e-08,2.7768e-05,8.4244e-05,0.00035066,-0.00011231,2021-04-07 16:21:19.837000
-6.1009e-05,0.0001654,2.3959e-05,0.00040659,-1.9425e-05,2021-04-07 16:21:19.839000
-6.2653e-05,0.00035447,-4.9692e-05,0.00040134,0.00010336,2021-04-07 16:21:19.841000
-2.6756e-05,0.00056657,-0.00012294,0.00038821,0.00023339,2021-04-07 16:21:19.843000
8.9805e-05,0.00075202,-0.00020721,0.00025897,0.00031793,2021-04-07 16:21:19.845000
0.00036451,0.0010023,-0.0002696,-1.3238e-05,0.00040249,2021-04-07 16:21:19.847000
0.00061624,0.0012429,-0.00028622,-0.00027563,0.00046549,2021-04-07 16:21:19.849000
0.0007936,0.0013482,-0.00032188,-0.00053007,0.00047896,2021-04-07 16:21:19.851000
0.00099927,0.0014403,-0.00035103,-0.0007461,0.00050371,2021-04-07 16:21:19.853000
0.0011192,0.0015107,-0.00031135,-0.00088785,0.00053749,2021-04-07 16:21:19.855000
0.0011356,0.0014666,-0.00023209,-0.00098781,0.00052996,2021-04-07 16:21:19.857000
0.0010812,0.0013267,-0.00017457,-0.0010511,0.00049996,2021-04-07 16:21:19.859000
0.00096389,0.0011588,-0.00016045,-0.0011164,0.00048981,2021-04-07 16:21:19.861000
0.00087748,0.00098018,-0.00014679,-0.0011047,0.00046338,2021-04-07 16:21:19.863000
0.0007227,0.00066473,-0.00016627,-0.00098974,0.00040577,2021-04-07 16:21:19.865000
0.00043407,0.00027526,-0.00030771,-0.00086623,0.00037982,2021-04-07 16:21:19.867000
0.00014363,8.9298e-06,-0.00049729,-0.00070164,0.00037848,2021-04-07 16:21:19.869000
-5.3146e-05,-0.00014363,-0.00056913,-0.00053504,0.00034709,2021-04-07 16:21:19.871000
-0.00012629,-0.00021922,-0.00050549,-0.00044484,0.00027785,2021-04-07 16:21:19.873000
-0.00015723,-0.00022886,-0.00040603,-0.00037705,0.00020751,2021-04-07 16:21:19.875000
-0.00018483,-0.0001995,-0.00029594,-0.00030062,0.00016997,2021-04-07 16:21:19.877000
-0.00019364,-0.00014372,-0.00018211,-0.00022038,0.00014476,2021-04-07 16:21:19.879000
-0.00022802,-0.00010663,-0.00011052,-0.00014538,0.00011668,2021-04-07 16:21:19.881000
-0.0002456,-0.00010347,-6.4774e-05,-0.00010221,9.1933e-05,2021-04-07 16:21:19.883000
-0.00019679,-9.6512e-05,-3.1654e-05,-9.0802e-05,6.689e-05,2021-04-07 16:21:19.885000
-9.2567e-05,-5.5837e-05,-2.0116e-05,-8.5015e-05,3.9778e-05,2021-04-07 16:21:19.887000
3.755e-05,-8.3035e-06,-5.9212e-06,-7.5086e-05,6.3498e-06,2021-04-07 16:21:19.889000
0.00013082,1.3589e-05,6.6807e-06,-7.1528e-05,-2.329e-05,2021-04-07 16:21:19.891000
0.00016712,2.4678e-05,8.0541e-06,-7.0997e-05,-3.8389e-05,2021-04-07 16:21:19.893000
0.00014256,2.2504e-05,1.8419e-05,-5.4853e-05,-3.3249e-05,2021-04-07 16:21:19.895000
5.7489e-05,6.3209e-06,4.1927e-05,-2.0487e-05,-8.4901e-06,2021-04-07 16:21:19.897000
-3.8276e-05,-5.2759e-06,6.46e-05,1.2631e-05,1.0556e-05,2021-04-07 16:21:19.899000
-0.00011091,-1.435e-05,8.3624e-05,3.77e-05,2.4687e-05,2021-04-07 16:21:19.901000
-0.00015182,-2.3262e-05,9.5309e-05,5.4554e-05,3.7096e-05,2021-04-07 16:21:19.903000
-0.00013342,-3.0272e-05,8.5347e-05,5.1588e-05,2.2809e-05,2021-04-07 16:21:19.905000
-6.331e-05,-3.4362e-05,6.1483e-05,3.1458e-05,-6.1024e-06,2021-04-07 16:21:19.907000
4.9572e-06,-3.8623e-05,3.7968e-05,9.2084e-06,-3.2816e-05,2021-04-07 16:21:19.909000
5.8409e-05,-4.5773e-05,1.9209e-05,-8.2846e-06,-5.7712e-05,2021-04-07 16:21:19.911000
8.6573e-05,-4.7595e-05,1.6639e-05,-1.4994e-05,-6.4054e-05,2021-04-07 16:21:19.913000
5.2059e-05,-4.5648e-05,3.2015e-05,-3.8044e-07,-5.3366e-05,2021-04-07 16:21:19.915000
-2.2049e-05,-4.5904e-05,5.6344e-05,2.5667e-05,-3.6255e-05,2021-04-07 16:21:19.917000
-9.4113e-05,-4.6619e-05,8.2629e-05,5.1252e-05,-1.2789e-05,2021-04-07 16:21:19.919000
-0.00015868,-4.5028e-05,0.00010712,7.7686e-05,9.7368e-06,2021-04-07 16:21:19.921000
-0.00019097,-4.3659e-05,0.00011787,8.8297e-05,2.1526e-05,2021-04-07 16:21:19.923000
-0.00016204,-4.435e-05,0.00010323,7.6495e-05,1.0075e-05,2021-04-07 16:21:19.925000
-9.0042e-05,-4.1879e-05,8.1015e-05,5.21e-05,-1.7764e-05,2021-04-07 16:21:19.927000
-1.1195e-05,-4.4591e-05,6.102e-05,2.4803e-05,-4.2598e-05,2021-04-07 16:21:19.929000
5.2219e-05,-5.058e-05,3.8837e-05,8.8624e-06,-6.4108e-05,2021-04-07 16:21:19.931000
6.8505e-05,-4.6902e-05,3.3379e-05,4.9687e-06,-7.3245e-05,2021-04-07 16:21:19.933000
2.7416e-05,-4.5743e-05,4.7116e-05,1.5333e-05,-5.8927e-05,2021-04-07 16:21:19.935000
-2.9413e-05,-4.6028e-05,6.6733e-05,3.8953e-05,-3.5084e-05,2021-04-07 16:21:19.937000
-9.1757e-05,-4.3178e-05,9.3874e-05,6.5927e-05,-1.1466e-05,2021-04-07 16:21:19.939000
-0.00016474,-4.5589e-05,0.00011552,9.0207e-05,8.708e-06,2021-04-07 16:21:19.941000
-0.00019475,-4.3959e-05,0.00012025,9.5864e-05,1.4367e-05,2021-04-07 16:21:19.943000
-0.00015894,-4.1736e-05,0.0001148,8.3073e-05,3.5219e-06,2021-04-07 16:21:19.945000
-8.6962e-05,-4.3292e-05,9.2246e-05,5.9104e-05,-1.9585e-05,2021-04-07 16:21:19.947000
1.4254e-06,-4.11e-05,6.1062e-05,2.7743e-05,-4.8353e-05,2021-04-07 16:21:19.949000
6.0783e-05,-4.1442e-05,4.6744e-05,9.5326e-06,-6.6889e-05,2021-04-07 16:21:19.951000
6.727e-05,-3.9245e-05,4.3387e-05,6.0919e-06,-6.9627e-05,2021-04-07 16:21:19.953000
4.241e-05,-3.5054e-05,5.4151e-05,1.653e-05,-5.8372e-05,2021-04-07 16:21:19.955000
-2.2459e-05,-3.7576e-05,8.5209e-05,4.3726e-05,-3.5692e-05,2021-04-07 16:21:19.957000
-9.9707e-05,-3.5694e-05,0.0001103,6.9183e-05,-1.6744e-05,2021-04-07 16:21:19.959000
-0.00014994,-3.1923e-05,0.00012837,8.8123e-05,8.1502e-07,2021-04-07 16:21:19.961000
-0.00018118,-3.0745e-05,0.00014292,9.6233e-05,1.6162e-05,2021-04-07 16:21:19.963000
-0.00014813,-2.5929e-05,0.00013562,8.2744e-05,3.815e-06,2021-04-07 16:21:19.965000
-5.6938e-05,-2.5503e-05,0.00011014,5.5076e-05,-2.3453e-05,2021-04-07 16:21:19.967000
1.2117e-05,-2.6806e-05,8.5859e-05,2.7076e-05,-4.8199e-05,2021-04-07 16:21:19.969000
6.851e-05,-2.0041e-05,7.3009e-05,8.2832e-06,-7.1239e-05,2021-04-07 16:21:19.971000
9.7738e-05,-1.4809e-05,6.7035e-05,2.8166e-06,-7.0102e-05,2021-04-07 16:21:19.973000
5.4746e-05,-1.4485e-05,7.9118e-05,1.7896e-05,-5.159e-05,2021-04-07 16:21:19.975000
-1.6086e-05,-8.6103e-06,0.0001108,4.3369e-05,-3.4546e-05,2021-04-07 16:21:19.977000
-8.366e-05,-3.8385e-06,0.00013408,6.378e-05,-1.12e-05,2021-04-07 16:21:19.979000
-0.00014443,-7.1852e-06,0.00015586,8.4105e-05,8.937e-06,2021-04-07 16:21:19.981000
-0.00016771,-6.1155e-06,0.00017123,9.201e-05,1.497e-05,2021-04-07 16:21:19.983000
-0.0001291,-3.0861e-06,0.00015478,7.6336e-05,3.0962e-06,2021-04-07 16:21:19.985000
-5.1897e-05,-4.6427e-06,0.00012866,4.9006e-05,-2.5983e-05,2021-04-07 16:21:19.987000
2.0523e-05,-3.9652e-06,0.00011059,2.2226e-05,-5.1652e-05,2021-04-07 16:21:19.989000
8.7551e-05,-3.808e-06,9.8432e-05,5.3146e-06,-6.5441e-05,2021-04-07 16:21:19.991000
0.00011241,-4.3477e-06,9.3386e-05,-1.7759e-06,-6.9523e-05,2021-04-07 16:21:19.993000
6.253e-05,-2.559e-06,9.9995e-05,6.7731e-06,-5.7297e-05,2021-04-07 16:21:19.995000
4.9267e-06,-1.658e-07,0.0001258,3.4442e-05,-3.4553e-05,2021-04-07 16:21:19.997000
-4.8027e-05,5.5947e-06,0.0001553,6.0591e-05,-1.2405e-05,2021-04-07 16:21:19.999000
-0.00011394,1.017e-05,0.00017419,7.5303e-05,5.8571e-06,2021-04-07 16:21:20.001000
-0.00013506,1.0799e-05,0.00018285,8.1431e-05,1.2792e-05,2021-04-07 16:21:20.003000
